groupID,nucleus_size,inner_word_length,conjugator_length,r_len,list_size,depth_approx,time_depth_approx,outcome,time_attack
GGS_STAB_7_3,13,1,1,1000,10,5,4838218,-3
GGS_STAB_7_2,13,1,1,10,5,3,2174,-3
GGS_STAB_5_2,9,2,2,10,10,3,1084,-3
GGS_STAB_3_2,5,3,3,100,5,5,14406,-3
GGS_STAB_3_2,5,3,3,100,10,5,14406,0,18658
GGS_STAB_5_2,9,2,2,10,10,3,1084,-3
GGS_STAB_7_2,13,1,1,10,5,3,2174,-3
GGS_STAB_3_2,5,3,3,100,10,5,14406,0,17282
GGS_STAB_7_3,13,1,1,1000,10,5,4838218,-3
GGS_STAB_3_2,5,3,3,100,10,5,14406,0,17736
GGS_STAB_7_1,13,1,1,100,10,4,66137,-3
GGS_STAB_5_2,9,2,2,10,10,3,1084,-3
GGS_STAB_7_2,13,1,1,10,5,3,2174,-3
GGS_STAB_3_2,5,3,3,100,10,5,14406,0,17450
GGS_STAB_3_2,5,3,3,100,10,5,14406,0,17334
GGS_STAB_5_2,9,2,2,10,10,3,1084,-3
GGS_STAB_3_2,5,3,3,100,10,5,14406,0,18309
GGS_STAB_7_2,13,1,1,10,5,3,2174,-3
GGS_STAB_3_2,5,3,3,100,10,5,14406,0,18032
GGS_STAB_7_3,13,1,1,1000,10,5,4838218,-3
GGS_STAB_5_2,9,2,2,10,10,3,1084,-3
GGS_STAB_3_2,5,3,3,100,10,5,14406,0,18015
GGS_STAB_7_2,13,1,1,10,5,3,2174,-3
GGS_STAB_3_2,5,3,3,100,10,5,14406,0,18821
GGS_STAB_3_2,5,3,3,100,10,5,14406,0,18943
GGS_STAB_5_2,9,2,2,10,10,3,1084,-3
GGS_STAB_7_1,13,1,1,100,10,4,66137,-3
GGS_STAB_3_2,5,3,3,1000,5,6,396401,0,17861
GGS_STAB_7_3,13,1,1,1000,10,5,4838218,-3
GGS_STAB_3_2,5,3,3,1000,5,6,396401,0,19179
GGS_STAB_5_2,9,2,2,10,10,3,1084,-3
GGS_STAB_3_2,5,3,3,1000,5,6,396401,0,19511
GGS_STAB_7_2,13,1,1,10,10,3,2174,-3
GGS_STAB_5_2,9,2,2,10,10,3,1084,-3
GGS_STAB_7_3,13,1,1,1000,10,5,4838218,-3
GGS_STAB_5_2,9,2,2,10,10,3,1084,-3
GGS_STAB_7_2,13,1,1,10,10,3,2174,-3
GGS_STAB_7_1,13,1,1,100,10,4,66137,-3
GGS_STAB_5_2,9,2,2,10,10,3,1084,-3
GGS_STAB_7_3,13,1,1,1000,10,5,4838218,-3
GGS_STAB_5_2,9,2,2,100,5,4,31475,-3
GGS_STAB_7_2,13,1,1,10,10,3,2174,-3
GGS_STAB_5_2,9,2,2,100,5,4,31475,-3
GGS_STAB_3_2,5,3,3,1000,5,6,396401,0,229378
GGS_STAB_5_2,9,2,2,100,5,4,31475,-3
GGS_STAB_3_2,5,3,3,1000,5,6,396401,0,17951
GGS_STAB_3_1,5,3,3,1000,5,6,476603,-3
GGS_STAB_3_1,5,3,3,1000,5,6,476603,0,16132
GGS_STAB_5_2,9,2,2,100,5,4,31475,-3
GGS_STAB_7_3,13,1,1,1000,10,5,4838218,-3
GGS_STAB_3_1,5,3,3,1000,5,6,476603,0,16733
GGS_STAB_7_1,13,1,1,100,10,4,66137,-3
GGS_STAB_5_2,9,2,2,100,5,4,31475,-3
GGS_STAB_7_2,13,1,1,10,10,3,2174,-3
GGS_STAB_5_2,9,2,2,100,5,4,31475,-3
GGS_STAB_5_2,9,2,2,100,5,4,31475,-3
GGS_STAB_7_3,13,1,1,1000,10,5,4838218,-3
GGS_STAB_5_2,9,2,2,100,5,4,31475,-3
GGS_STAB_7_2,13,1,1,10,10,3,2174,-3
GGS_STAB_5_2,9,2,2,100,5,4,31475,-3
GGS_STAB_7_1,13,1,1,100,10,4,66137,-3
GGS_STAB_5_2,9,2,2,100,5,4,31475,-3
GGS_STAB_7_2,13,1,1,10,10,3,2174,-3
GGS_STAB_5_2,9,2,2,100,10,4,31475,-3
IMG,4,3,3,10,5,8,36,-1
GGS_STAB_5_2,9,2,2,100,10,4,31475,-3
GGS_STAB_7_2,13,1,1,10,10,3,2174,-3
GGS_STAB_5_2,9,2,2,100,10,4,31475,-3
GGS_STAB_7_1,13,1,1,100,10,4,66137,-3
GGS_STAB_5_2,9,2,2,100,10,4,31475,-3
GGS_STAB_7_2,13,1,1,10,10,3,2174,-3
GGS_STAB_5_2,9,2,2,100,10,4,31475,-3
GGS_STAB_5_2,9,2,2,100,10,4,31475,-3
GGS_STAB_7_1,13,1,1,100,10,4,66137,-3
GGS_STAB_7_2,13,1,1,10,10,3,2174,-3
GGS_STAB_5_2,9,2,2,100,10,4,31475,-3
GGS_STAB_7_1,13,1,1,1000,5,5,4062315,-3
GGS_STAB_5_2,9,2,2,100,10,4,31475,-3
GGS_STAB_7_2,13,1,1,10,10,3,2174,-3
GGS_STAB_5_2,9,2,2,100,10,4,31475,-3
GGS_STAB_7_2,13,1,1,100,5,4,72363,-3
GGS_STAB_3_2,5,3,3,1000,5,6,396401,-3
GGS_STAB_7_1,13,1,1,1000,5,5,4062315,-3
GGS_STAB_3_2,5,3,3,1000,5,6,396401,0,15712
GGS_STAB_5_2,9,2,2,100,10,4,31475,-3
GGS_STAB_3_2,5,3,3,1000,5,6,396401,0,18832
GGS_STAB_7_2,13,1,1,100,5,4,72363,-3
GGS_STAB_5_2,9,2,2,1000,5,6,1906873,-3
GGS_STAB_3_2,5,3,3,1000,5,6,396401,0,21432
GGS_STAB_3_2,5,3,3,1000,5,6,396401,0,18889
GGS_STAB_5_2,9,2,2,1000,5,6,1906873,-3
GGS_STAB_7_2,13,1,1,100,5,4,72363,-3
GGS_STAB_7_1,13,1,1,1000,5,5,4062315,-3
GGS_STAB_3_2,5,3,3,1000,10,6,396401,0,19327
GGS_STAB_5_2,9,2,2,1000,5,6,1906873,-3
GGS_STAB_3_2,5,3,3,1000,10,6,396401,0,21136
GGS_STAB_3_1,5,3,3,1000,5,6,476603,-3
GGS_STAB_7_2,13,1,1,100,5,4,72363,-3
GGS_STAB_3_2,5,3,3,1000,10,6,396401,0,18828
GGS_STAB_5_2,9,2,2,1000,5,6,1906873,-3
GGS_STAB_3_2,5,3,3,1000,10,6,396401,0,18111
GGS_STAB_7_1,13,1,1,1000,5,5,4062315,-3
GGS_STAB_5_2,9,2,2,1000,5,6,1906873,-3
GGS_STAB_3_2,5,3,3,1000,10,6,396401,0,18010
GGS_STAB_7_2,13,1,1,100,5,4,72363,-3
GGS_STAB_3_2,5,3,3,1000,10,6,396401,0,17655
GGS_STAB_5_2,9,2,2,1000,5,6,1906873,-3
GGS_STAB_3_2,5,3,3,1000,10,6,396401,0,20724
GGS_STAB_5_2,9,2,2,1000,5,6,1906873,-3
GGS_STAB_7_2,13,1,1,100,5,4,72363,-3
GGS_STAB_3_2,5,3,3,1000,10,6,396401,0,16443
GGS_STAB_7_1,13,1,1,1000,5,5,4062315,-3
GGS_STAB_5_2,9,2,2,1000,5,6,1906873,-3
GGS_STAB_3_1,5,3,3,1000,5,6,476603,0,152920
GGS_STAB_3_1,5,3,3,1000,5,6,476603,0,16197
GGS_STAB_7_2,13,1,1,100,5,4,72363,-3
GGS_STAB_3_1,5,3,3,1000,5,6,476603,0,16716
GGS_STAB_5_2,9,2,2,1000,5,6,1906873,-3
GGS_STAB_3_1,5,3,3,1000,5,6,476603,0,17321
GGS_STAB_5_2,9,2,2,1000,5,6,1906873,-3
GGS_STAB_3_2,5,3,3,1000,10,6,396401,0,92665
GGS_STAB_3_1,5,3,3,1000,5,6,476603,0,17644
GGS_STAB_7_1,13,1,1,1000,5,5,4062315,-3
GGS_STAB_7_2,13,1,1,100,5,4,72363,-3
GGS_STAB_3_1,5,3,3,1000,10,6,476603,0,14703
GGS_STAB_3_2,5,3,3,1000,10,6,396401,0,18900
GGS_STAB_3_1,5,3,3,1000,10,6,476603,0,16894
GGS_STAB_3_1,5,3,3,1000,10,6,476603,0,14525
GGS_STAB_5_2,9,2,2,1000,10,6,1906873,-3
GGS_STAB_7_2,13,1,1,100,5,4,72363,-3
GGS_STAB_3_1,5,3,3,1000,10,6,476603,0,16165
GGS_STAB_3_1,5,3,3,1000,10,6,476603,0,15236
GGS_STAB_7_1,13,1,1,1000,5,5,4062315,-3
GGS_STAB_3_1,5,3,3,1000,10,6,476603,0,14227
GGS_STAB_5_2,9,2,2,1000,10,6,1906873,-3
GGS_STAB_7_2,13,1,1,100,5,4,72363,-3
GGS_STAB_3_1,5,3,3,1000,10,6,476603,0,17073
GGS_STAB_3_1,5,3,3,1000,10,6,476603,0,13634
GGS_STAB_3_1,5,3,3,1000,10,6,476603,0,15762
GGS_STAB_5_2,9,2,2,1000,10,6,1906873,-3
GGS_STAB_3_1,5,3,3,1000,10,6,476603,0,14313
GGS_STAB_7_1,13,1,1,1000,5,5,4062315,-3
GGS_STAB_7_2,13,1,1,100,10,4,72363,-3
GGS_STAB_5_2,9,2,2,1000,10,6,1906873,-3
GGS_STAB_7_1,13,1,1,1000,5,5,4062315,-3
GGS_STAB_5_2,9,2,2,1000,10,6,1906873,-3
GGS_STAB_7_2,13,1,1,100,10,4,72363,-3
GGS_STAB_5_2,9,2,2,1000,10,6,1906873,-3
GGS_STAB_7_1,13,1,1,1000,5,5,4062315,-3
GGS_STAB_5_2,9,2,2,1000,10,6,1906873,-3
GGS_STAB_7_2,13,1,1,100,10,4,72363,-3
GGS_STAB_5_2,9,2,2,1000,10,6,1906873,-3
GGS_STAB_5_2,9,2,2,1000,10,6,1906873,-3
GGS_STAB_7_2,13,1,1,100,10,4,72363,-3
GGS_STAB_7_1,13,1,1,1000,10,5,4062315,-3
GGS_STAB_5_2,9,2,2,1000,10,6,1906873,-3
GGS_STAB_7_2,13,1,1,100,10,4,72363,-3
GGS_STAB_7_1,13,1,1,1000,10,5,4062315,-3
GGS_STAB_7_2,13,1,1,100,10,4,72363,-3
GGS_STAB_7_2,13,1,1,100,10,4,72363,-3
GGS_STAB_7_1,13,1,1,1000,10,5,4062315,-3
GGS_STAB_7_2,13,1,1,100,10,4,72363,-3
GGS_STAB_7_2,13,1,1,100,10,4,72363,-3
GGS_STAB_7_1,13,1,1,1000,10,5,4062315,-3
GGS_STAB_7_2,13,1,1,100,10,4,72363,-3
GGS_STAB_7_2,13,1,1,1000,5,6,5236684,-3
GGS_STAB_7_1,13,1,1,1000,10,5,4062315,-3
GGS_STAB_7_2,13,1,1,1000,5,6,5236684,-3
GGS_STAB_7_2,13,1,1,1000,5,6,5236684,-3
GGS_STAB_7_2,13,1,1,1000,5,6,5236684,-3
GGS_STAB_7_1,13,1,1,1000,10,5,4062315,-3
GGS_STAB_7_2,13,1,1,1000,5,6,5236684,-3
GGS_STAB_7_2,13,1,1,1000,5,6,5236684,-3
GGS_STAB_7_2,13,1,1,1000,5,6,5236684,-3
GGS_STAB_7_1,13,1,1,1000,10,5,4062315,-3
GGS_STAB_7_2,13,1,1,1000,5,6,5236684,-3
GGS_STAB_7_2,13,1,1,1000,5,6,5236684,-3
GGS_STAB_7_2,13,1,1,1000,5,6,5236684,-3
GGS_STAB_7_1,13,1,1,1000,10,5,4062315,-3
GRIGORCHUK,5,3,3,10,5,4,65,-1
GGS_STAB_7_2,13,1,1,1000,10,6,5236684,-3
GGS_STAB_7_2,13,1,1,1000,10,6,5236684,-3
GGS_STAB_7_1,13,1,1,1000,10,5,4062315,-3
GGS_STAB_7_2,13,1,1,1000,10,6,5236684,-3
GGS_STAB_7_1,13,1,1,1000,10,5,4062315,-3
GGS_STAB_7_2,13,1,1,1000,10,6,5236684,-3
GGS_STAB_7_2,13,1,1,1000,10,6,5236684,-3
GGS_STAB_7_2,13,1,1,1000,10,6,5236684,-3
GGS_STAB_7_2,13,1,1,1000,10,6,5236684,-3
GGS_STAB_7_2,13,1,1,1000,10,6,5236684,-3
GGS_STAB_7_2,13,1,1,1000,10,6,5236684,-3
GGS_STAB_7_2,13,1,1,1000,10,6,5236684,-3
IMG,4,3,3,10,5,8,36,-1
IMG,4,3,3,10,5,8,36,0,11019
IMG,4,3,3,10,5,8,36,0,16366
IMG,4,3,3,10,5,8,36,0,2192
IMG,4,3,3,10,5,8,36,0,8623
IMG,4,3,3,10,5,8,36,0,21876
IMG,4,3,3,10,5,8,36,0,10873
IMG,4,3,3,10,10,8,36,0,32998
IMG,4,3,3,10,10,8,36,0,17539
IMG,4,3,3,10,10,8,36,0,15759
IMG,4,3,3,10,10,8,36,0,20506
IMG,4,3,3,10,10,8,36,0,34310
IMG,4,3,3,10,10,8,36,0,8839
GRIGORCHUK,5,3,3,10,5,4,65,-1
IMG,4,3,3,10,10,8,36,-1
IMG,4,3,3,10,10,8,36,0,25361
IMG,4,3,3,10,10,8,36,0,19945
IMG,4,3,3,10,10,8,36,0,18222
IMG,4,3,3,100,5,14,12,0,11034
IMG,4,3,3,100,5,14,12,0,7234
GRIGORCHUK,5,3,3,10,5,4,65,-1
IMG,4,3,3,100,5,14,12,-1
IMG,4,3,3,100,5,14,12,0,14452
IMG,4,3,3,100,5,14,12,0,10991
IMG,4,3,3,100,5,14,12,0,22223
IMG,4,3,3,100,5,14,12,0,12492
IMG,4,3,3,100,5,14,12,0,5313
IMG,4,3,3,100,5,14,12,0,9763
IMG,4,3,3,100,5,14,12,0,16484
IMG,4,3,3,100,10,14,12,0,22542
IMG,4,3,3,100,10,14,12,0,27651
IMG,4,3,3,100,10,14,12,0,6840
IMG,4,3,3,100,10,14,12,0,13218
IMG,4,3,3,100,10,14,12,0,15714
IMG,4,3,3,100,10,14,12,0,24373
IMG,4,3,3,100,10,14,12,0,36506
IMG,4,3,3,100,10,14,12,0,29652
IMG,4,3,3,100,10,14,12,0,28627
GRIGORCHUK,5,3,3,10,5,4,65,-1
IMG,4,3,3,100,10,14,12,-1
IMG,4,3,3,1000,5,20,12,0,18763
IMG,4,3,3,1000,5,20,12,0,38941
IMG,4,3,3,1000,5,20,12,0,5274
IMG,4,3,3,1000,5,20,12,0,17115
IMG,4,3,3,1000,5,20,12,0,9849
IMG,4,3,3,1000,5,20,12,0,9655
IMG,4,3,3,1000,5,20,12,0,10969
IMG,4,3,3,1000,5,20,12,0,18804
IMG,4,3,3,1000,5,20,12,0,23817
IMG,4,3,3,1000,5,20,12,0,12927
IMG,4,3,3,1000,10,20,12,0,23438
IMG,4,3,3,1000,10,20,12,0,8638
IMG,4,3,3,1000,10,20,12,0,12259
IMG,4,3,3,1000,10,20,12,0,12680
IMG,4,3,3,1000,10,20,12,0,22492
IMG,4,3,3,1000,10,20,12,0,23677
IMG,4,3,3,1000,10,20,12,0,50025
IMG,4,3,3,1000,10,20,12,0,27555
IMG,4,3,3,1000,10,20,12,0,40230
IMG,4,3,3,1000,10,20,12,0,20980
GRIGORCHUK,5,3,3,10,5,4,65,-1
GRIGORCHUK,5,3,3,10,5,4,65,-1
GRIGORCHUK,5,3,3,10,5,4,65,-1
GRIGORCHUK,5,3,3,10,5,4,65,-1
GRIGORCHUK,5,3,3,10,5,4,65,-1
GRIGORCHUK,5,3,3,10,10,4,65,-1
GRIGORCHUK,5,3,3,10,10,4,65,-1
GRIGORCHUK,5,3,3,10,10,4,65,-1
GRIGORCHUK,5,3,3,10,10,4,65,-1
GRIGORCHUK,5,3,3,10,10,4,65,-1
GRIGORCHUK,5,3,3,10,10,4,65,-1
GRIGORCHUK,5,3,3,10,10,4,65,-1
GRIGORCHUK,5,3,3,10,10,4,65,-1
GRIGORCHUK,5,3,3,10,10,4,65,-1
GRIGORCHUK,5,3,3,10,10,4,65,-1
GRIGORCHUK,5,3,3,100,5,7,36,-1
GRIGORCHUK,5,3,3,100,5,7,36,-1
GRIGORCHUK,5,3,3,100,5,7,36,-1
GRIGORCHUK,5,3,3,100,5,7,36,-1
GRIGORCHUK,5,3,3,100,5,7,36,-1
GRIGORCHUK,5,3,3,100,5,7,36,-1
GRIGORCHUK,5,3,3,100,5,7,36,-1
GRIGORCHUK,5,3,3,100,5,7,36,-1
GRIGORCHUK,5,3,3,100,5,7,36,-1
GRIGORCHUK,5,3,3,100,5,7,36,-1
GRIGORCHUK,5,3,3,100,10,7,36,-1
GRIGORCHUK,5,3,3,100,10,7,36,-1
GRIGORCHUK,5,3,3,100,10,7,36,-1
GRIGORCHUK,5,3,3,100,10,7,36,-1
GRIGORCHUK,5,3,3,100,10,7,36,-1
GRIGORCHUK,5,3,3,100,10,7,36,-1
GRIGORCHUK,5,3,3,100,10,7,36,-1
GRIGORCHUK,5,3,3,100,10,7,36,-1
GRIGORCHUK,5,3,3,100,10,7,36,-1
GRIGORCHUK,5,3,3,100,10,7,36,-1
GRIGORCHUK,5,3,3,1000,5,10,36,-1
GRIGORCHUK,5,3,3,1000,5,10,36,-1
GRIGORCHUK,5,3,3,1000,5,10,36,-1
GRIGORCHUK,5,3,3,1000,5,10,36,-1
GRIGORCHUK,5,3,3,1000,5,10,36,-1
GRIGORCHUK,5,3,3,1000,5,10,36,-1
GRIGORCHUK,5,3,3,1000,5,10,36,-1
GRIGORCHUK,5,3,3,1000,5,10,36,-1
GRIGORCHUK,5,3,3,1000,5,10,36,-1
GRIGORCHUK,5,3,3,1000,5,10,36,-1
GRIGORCHUK,5,3,3,1000,10,10,36,-1
GRIGORCHUK,5,3,3,1000,10,10,36,-1
GRIGORCHUK,5,3,3,1000,10,10,36,-1
GRIGORCHUK,5,3,3,1000,10,10,36,-1
GRIGORCHUK,5,3,3,1000,10,10,36,-1
GRIGORCHUK,5,3,3,1000,10,10,36,-1
GRIGORCHUK,5,3,3,1000,10,10,36,-1
GRIGORCHUK,5,3,3,1000,10,10,36,-1
GRIGORCHUK,5,3,3,1000,10,10,36,-1
GRIGORCHUK,5,3,3,1000,10,10,36,-1
